id,latitude,longitude,issue_datetime,weather_datetime,temp_c,humidity,wind_kph,precip_mm,pm10,pm2_5,co,no2,o3,so2
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,190.0,5.1,88.0,2.1
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,195.0,6.3,88.0,2.0
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,200.0,7.7,82.0,1.9
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,205.0,8.0,86.0,2.5
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,205.0,7.8,89.0,2.8
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,202.0,6.8,93.0,2.9
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,196.0,5.4,98.0,2.9
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,194.0,4.6,102.0,3.1
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,194.0,4.4,104.0,3.5
SR25-00548678,41.87183400094043,-87.6798450000019,2025-04-06T20:17:13.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,198.0,4.9,105.0,4.1
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-05 20:00:00,9.1,77.0,8.2,0.0,16.6,15.0,228.0,17.9,72.0,5.0
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-05 21:00:00,8.4,75.0,7.5,0.0,18.7,17.3,239.0,23.5,64.0,5.5
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-05 22:00:00,8.1,74.0,5.3,0.0,20.7,19.3,252.0,32.1,53.0,5.3
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-05 23:00:00,7.0,77.0,9.0,0.0,22.6,21.4,265.0,42.2,41.0,4.8
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 00:00:00,5.5,81.0,6.8,0.0,17.2,16.8,274.0,48.1,37.0,4.7
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 01:00:00,nan,nan,nan,nan,19.4,18.6,276.0,52.0,34.0,4.7
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 02:00:00,nan,nan,nan,nan,21.0,19.8,274.0,56.8,30.0,4.6
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 03:00:00,nan,nan,nan,nan,21.8,20.2,270.0,56.8,30.0,4.4
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 04:00:00,nan,nan,nan,nan,20.5,18.8,264.0,47.7,38.0,3.9
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 05:00:00,nan,nan,nan,nan,17.2,15.8,255.0,33.7,50.0,3.2
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 06:00:00,nan,nan,nan,nan,13.2,12.3,243.0,21.8,61.0,2.6
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,225.0,14.4,71.0,2.4
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,205.0,9.2,80.0,2.3
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,191.0,5.9,86.0,2.2
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,190.0,5.1,88.0,2.1
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,195.0,6.3,88.0,2.0
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,200.0,7.7,82.0,1.9
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,205.0,8.0,86.0,2.5
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,205.0,7.8,89.0,2.8
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,202.0,6.8,93.0,2.9
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,196.0,5.4,98.0,2.9
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,194.0,4.6,102.0,3.1
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,194.0,4.4,104.0,3.5
SR25-00548677,41.87183400094043,-87.6798450000019,2025-04-06T20:17:07.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,198.0,4.9,105.0,4.1
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-05 20:00:00,12.4,50.0,13.6,0.0,18.7,16.8,229.0,11.5,81.0,3.7
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-05 21:00:00,11.9,53.0,13.4,0.0,17.9,16.3,248.0,15.3,76.0,3.9
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-05 22:00:00,11.4,54.0,11.5,0.0,16.0,14.9,257.0,22.0,69.0,3.8
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-05 23:00:00,10.5,61.0,8.5,0.0,14.3,13.6,263.0,30.3,60.0,3.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 00:00:00,8.2,80.0,9.4,0.0,15.3,15.1,269.0,37.6,48.0,3.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 01:00:00,nan,nan,nan,nan,15.0,14.7,280.0,40.1,46.0,3.5
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 02:00:00,nan,nan,nan,nan,14.7,14.3,292.0,43.2,43.0,3.6
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 03:00:00,nan,nan,nan,nan,14.0,13.4,293.0,42.7,44.0,3.6
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 04:00:00,nan,nan,nan,nan,13.3,12.7,275.0,35.4,52.0,3.3
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 05:00:00,nan,nan,nan,nan,11.7,11.3,246.0,24.5,63.0,2.9
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 06:00:00,nan,nan,nan,nan,9.0,8.8,221.0,15.5,72.0,2.6
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 07:00:00,nan,nan,nan,nan,5.3,5.3,205.0,10.6,77.0,2.5
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 08:00:00,nan,nan,nan,nan,3.0,2.9,194.0,7.6,81.0,2.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 09:00:00,nan,nan,nan,nan,2.4,2.2,189.0,6.0,83.0,2.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 10:00:00,nan,nan,nan,nan,2.8,2.2,193.0,6.1,83.0,2.5
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.6,2.9,204.0,7.6,80.0,2.6
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.7,6.0,212.0,9.6,75.0,2.6
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.9,7.2,216.0,9.6,79.0,2.8
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 14:00:00,nan,nan,nan,nan,8.9,7.8,219.0,9.5,84.0,3.2
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.8,7.2,218.0,9.1,90.0,3.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.8,6.7,210.0,7.9,96.0,3.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 17:00:00,nan,nan,nan,nan,9.1,6.6,199.0,6.4,102.0,3.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 18:00:00,nan,nan,nan,nan,9.2,6.6,192.0,5.5,106.0,3.4
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.2,6.6,189.0,4.9,109.0,3.6
SR25-00548676,41.99490000094086,-87.8877495000019,2025-04-06T20:16:59.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.3,6.8,190.0,4.9,110.0,4.0
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-05 20:00:00,12.4,50.0,13.6,0.0,18.7,16.8,229.0,11.5,81.0,3.7
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-05 21:00:00,11.9,53.0,13.4,0.0,17.9,16.3,248.0,15.3,76.0,3.9
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-05 22:00:00,11.4,54.0,11.5,0.0,16.0,14.9,257.0,22.0,69.0,3.8
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-05 23:00:00,10.5,61.0,8.5,0.0,14.3,13.6,263.0,30.3,60.0,3.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 00:00:00,8.2,80.0,9.4,0.0,15.3,15.1,269.0,37.6,48.0,3.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 01:00:00,nan,nan,nan,nan,15.0,14.7,280.0,40.1,46.0,3.5
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 02:00:00,nan,nan,nan,nan,14.7,14.3,292.0,43.2,43.0,3.6
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 03:00:00,nan,nan,nan,nan,14.0,13.4,293.0,42.7,44.0,3.6
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 04:00:00,nan,nan,nan,nan,13.3,12.7,275.0,35.4,52.0,3.3
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 05:00:00,nan,nan,nan,nan,11.7,11.3,246.0,24.5,63.0,2.9
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 06:00:00,nan,nan,nan,nan,9.0,8.8,221.0,15.5,72.0,2.6
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 07:00:00,nan,nan,nan,nan,5.3,5.3,205.0,10.6,77.0,2.5
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 08:00:00,nan,nan,nan,nan,3.0,2.9,194.0,7.6,81.0,2.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 09:00:00,nan,nan,nan,nan,2.4,2.2,189.0,6.0,83.0,2.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 10:00:00,nan,nan,nan,nan,2.8,2.2,193.0,6.1,83.0,2.5
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.6,2.9,204.0,7.6,80.0,2.6
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.7,6.0,212.0,9.6,75.0,2.6
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.9,7.2,216.0,9.6,79.0,2.8
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 14:00:00,nan,nan,nan,nan,8.9,7.8,219.0,9.5,84.0,3.2
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.8,7.2,218.0,9.1,90.0,3.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.8,6.7,210.0,7.9,96.0,3.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 17:00:00,nan,nan,nan,nan,9.1,6.6,199.0,6.4,102.0,3.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 18:00:00,nan,nan,nan,nan,9.2,6.6,192.0,5.5,106.0,3.4
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.2,6.6,189.0,4.9,109.0,3.6
SR25-00548675,41.99490000094086,-87.8877495000019,2025-04-06T20:16:10.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.3,6.8,190.0,4.9,110.0,4.0
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-05 20:00:00,9.1,77.0,8.2,0.0,16.6,15.0,228.0,17.9,72.0,5.0
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-05 21:00:00,8.4,75.0,7.5,0.0,18.7,17.3,239.0,23.5,64.0,5.5
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-05 22:00:00,8.1,74.0,5.3,0.0,20.7,19.3,252.0,32.1,53.0,5.3
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-05 23:00:00,7.0,77.0,9.0,0.0,22.6,21.4,265.0,42.2,41.0,4.8
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 00:00:00,5.5,81.0,6.8,0.0,17.2,16.8,274.0,48.1,37.0,4.7
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 01:00:00,nan,nan,nan,nan,19.4,18.6,276.0,52.0,34.0,4.7
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 02:00:00,nan,nan,nan,nan,21.0,19.8,274.0,56.8,30.0,4.6
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 03:00:00,nan,nan,nan,nan,21.8,20.2,270.0,56.8,30.0,4.4
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 04:00:00,nan,nan,nan,nan,20.5,18.8,264.0,47.7,38.0,3.9
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 05:00:00,nan,nan,nan,nan,17.2,15.8,255.0,33.7,50.0,3.2
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 06:00:00,nan,nan,nan,nan,13.2,12.3,243.0,21.8,61.0,2.6
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,225.0,14.4,71.0,2.4
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,205.0,9.2,80.0,2.3
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,191.0,5.9,86.0,2.2
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,190.0,5.1,88.0,2.1
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,195.0,6.3,88.0,2.0
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,200.0,7.7,82.0,1.9
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,205.0,8.0,86.0,2.5
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,205.0,7.8,89.0,2.8
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,202.0,6.8,93.0,2.9
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,196.0,5.4,98.0,2.9
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,194.0,4.6,102.0,3.1
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,194.0,4.4,104.0,3.5
SR25-00548674,41.87183400094043,-87.6798450000019,2025-04-06T20:16:09.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,198.0,4.9,105.0,4.1
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-05 20:00:00,9.1,77.0,8.2,0.0,16.6,15.0,228.0,17.9,72.0,5.0
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-05 21:00:00,8.4,75.0,7.5,0.0,18.7,17.3,239.0,23.5,64.0,5.5
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-05 22:00:00,8.1,74.0,5.3,0.0,20.7,19.3,252.0,32.1,53.0,5.3
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-05 23:00:00,7.0,77.0,9.0,0.0,22.6,21.4,265.0,42.2,41.0,4.8
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 00:00:00,5.5,81.0,6.8,0.0,17.2,16.8,274.0,48.1,37.0,4.7
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 01:00:00,nan,nan,nan,nan,19.4,18.6,276.0,52.0,34.0,4.7
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 02:00:00,nan,nan,nan,nan,21.0,19.8,274.0,56.8,30.0,4.6
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 03:00:00,nan,nan,nan,nan,21.8,20.2,270.0,56.8,30.0,4.4
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 04:00:00,nan,nan,nan,nan,20.5,18.8,264.0,47.7,38.0,3.9
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 05:00:00,nan,nan,nan,nan,17.2,15.8,255.0,33.7,50.0,3.2
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 06:00:00,nan,nan,nan,nan,13.2,12.3,243.0,21.8,61.0,2.6
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,225.0,14.4,71.0,2.4
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,205.0,9.2,80.0,2.3
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,191.0,5.9,86.0,2.2
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,190.0,5.1,88.0,2.1
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,195.0,6.3,88.0,2.0
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,200.0,7.7,82.0,1.9
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,205.0,8.0,86.0,2.5
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,205.0,7.8,89.0,2.8
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,202.0,6.8,93.0,2.9
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,196.0,5.4,98.0,2.9
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,194.0,4.6,102.0,3.1
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,194.0,4.4,104.0,3.5
SR25-00548673,41.87183400094043,-87.6798450000019,2025-04-06T20:16:00.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,198.0,4.9,105.0,4.1
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-05 20:00:00,12.4,50.0,13.6,0.0,18.7,16.8,229.0,11.5,81.0,3.7
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-05 21:00:00,11.9,53.0,13.4,0.0,17.9,16.3,248.0,15.3,76.0,3.9
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-05 22:00:00,11.4,54.0,11.5,0.0,16.0,14.9,257.0,22.0,69.0,3.8
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-05 23:00:00,10.5,61.0,8.5,0.0,14.3,13.6,263.0,30.3,60.0,3.4
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 00:00:00,8.2,80.0,9.4,0.0,15.3,15.1,269.0,37.6,48.0,3.4
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 01:00:00,nan,nan,nan,nan,15.0,14.7,280.0,40.1,46.0,3.5
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 02:00:00,nan,nan,nan,nan,14.7,14.3,292.0,43.2,43.0,3.6
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 03:00:00,nan,nan,nan,nan,14.0,13.4,293.0,42.7,44.0,3.6
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 04:00:00,nan,nan,nan,nan,13.3,12.7,275.0,35.4,52.0,3.3
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 05:00:00,nan,nan,nan,nan,11.7,11.3,246.0,24.5,63.0,2.9
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 06:00:00,nan,nan,nan,nan,9.0,8.8,221.0,15.5,72.0,2.6
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 07:00:00,nan,nan,nan,nan,5.3,5.3,205.0,10.6,77.0,2.5
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 08:00:00,nan,nan,nan,nan,3.0,2.9,194.0,7.6,81.0,2.4
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 09:00:00,nan,nan,nan,nan,2.4,2.2,189.0,6.0,83.0,2.4
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 10:00:00,nan,nan,nan,nan,2.8,2.2,193.0,6.1,83.0,2.5
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.6,2.9,204.0,7.6,80.0,2.6
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.7,6.0,212.0,9.6,75.0,2.6
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.9,7.2,216.0,9.6,79.0,2.8
SR25-00548672,41.99490000094086,-87.8877495000019,2025-04-06T20:15:59.000,2025-04-06 14:00:00,nan,nan,nan,nan,8.9,7.8,219.0,9.5,84.0,3.2
